sex	sample_id	Y_chrom_mean	ENSG00000229807
male	aipt_A	11.79474176745447	0
male	aipt_B	8.182269897408611	0
male	aipt_C	7.312506160241984	0
male	aipt_D	4.78680208810198	0
female	auim_A	0	0
female	auim_B	0.0028050721310674772	0
female	auim_C	3.966233944631239e-4	0
female	auim_D	0.0036593700254818244	0
female	babk_A	0.002158406900482783	0.9648447708066978
female	babk_B	0	0.1622118343247322
female	babk_C	0.0012821353939858394	1.649871264351175
female	babk_D	7.56254746727529e-4	0.30300022547933086
male	bima_A	9.904061343797665	0
male	bima_B	6.915980754549092	0
male	bima_C	7.508375442254116	0
male	bima_D	4.3416117568801305	0
female	bubh_A	4.045532678148137e-4	0.0076222989468008595
female	bubh_B	0	0.007945023662983539
female	bubh_C	9.262152378883572e-4	0.029105601237166524
female	bubh_D	3.251220510527745e-4	0
female	cehw_A	0	0
female	cehw_B	0	0
female	cehw_C	0	0
female	cehw_D	0.010851676717653682	0
male	cicb_A	10.056767878124802	0
male	cicb_B	7.354003352193763	0
male	cicb_C	7.153323753393021	0
male	cicb_D	4.448802931594343	0
female	coio_A	0	0
female	coio_B	9.499350643695832e-4	0
female	coio_D	0.003310255300622884	0
female	coio_C	0.004114308778282568	0
male	coxy_A	9.845734528985435	0
male	coxy_B	6.471068672088601	0
male	coxy_C	7.114651253039878	0
male	coxy_D	4.023681821761213	0
female	coyi_A	0	0
female	coyi_B	6.381884472085131e-4	0.00706733389699992
female	coyi_C	2.8789154336793417e-4	0
female	coyi_D	0.0030871212762281245	0
female	cuau_A	0	0
female	cuau_B	0.003444556027997262	0
female	cuau_C	0.015161342751213537	0
female	cuau_D	0.0047610830914702595	0
female	cups_A	0.0029040702878013495	0.008831772535014722
female	cups_B	6.620795599456751e-4	0
female	cups_C	0.003417594529168862	0
female	cups_D	0.038744130322136756	0
female	darw_A	0	0
female	darw_B	0	0
female	darw_C	0	0
female	darw_D	0.006676177010834711	0
female	debk_A	0	0
female	debk_B	0.0010953222223720241	0
female	debk_C	0	0
female	debk_D	0.003233743231984954	0
female	diku_A	5.32807888730254e-4	0
female	diku_B	0.0013071261260313544	0
female	diku_C	0	0
female	diku_D	0.0010249762247619562	0
male	eika_A	10.595596319508129	0
male	eika_B	6.769421134489921	0
male	eika_C	7.996969095728163	0
male	eika_D	4.492889845807279	0
female	eipl_A	2.966300999651414e-4	0
female	eipl_B	0	0
female	eipl_C	0.0028412122122067137	0
female	eipl_D	1.4784046986910409	0
female	eiwy_A	0.0038559819000740557	0
female	eiwy_B	0	0
female	eiwy_C	3.3279480940702987e-4	0
female	eiwy_D	3.349089225937531e-4	0
female	eofe_A	0	0.3950380752966698
female	eofe_B	0	0.25492805836861454
female	eofe_C	0	0.2851948577915215
female	eofe_D	0.0043930254553457134	0.27040399003349136
male	eojr_A	9.549349815849537	0
male	eojr_B	7.102983427479321	0
male	eojr_C	6.480240038920021	0
male	eojr_D	4.316494357278719	0
male	euir_A	9.185617220859635	0
male	euir_B	5.952105483991764	0
male	euir_C	7.6878134072182425	0
male	euir_D	3.5270526406527165	0
male	fafq_A	10.197432041992805	0.007090147964327203
male	fafq_B	6.808895259878909	0
male	fafq_C	7.31775308809253	0
male	fafq_D	4.9129481067987255	0
female	febc_C	9.78515607641082e-4	0
female	febc_B	0.012572425602029582	0
female	febc_A	0.00456335443713307	0
female	febc_D	0	0
male	ffdm_A	12.424580233295204	0
male	ffdm_B	7.979325700592025	0
male	ffdm_C	6.982125771668411	0
male	ffdm_D	4.975180757972288	0
female	fikt_A	10.526735646933476	0
female	fikt_B	6.627372628109889	0
female	fikt_C	8.270899952384303	0
female	fikt_D	4.595865819288893	0
female	fpdl_A	0.0032290334045856498	0
female	fpdl_B	0.012196346529492804	0
female	fpdl_C	0.0012109585668520636	0
female	fpdl_D	0.0047707250462671455	0
male	funp_A	10.9914624061385	0
male	funp_B	7.34974139004855	0
male	funp_C	7.138287040689618	0
male	funp_D	4.81093780577967	0
male	giuo_A	12.026817498617486	0
male	giuo_B	8.321202103331665	0
male	giuo_C	8.286606919749197	0
male	giuo_D	4.740729872593333	0
female	golb_A	6.02485531398402e-4	0
female	golb_B	0.008935792810413437	0
female	golb_C	0.0035980096406986947	0
female	golb_D	0.017419184290801772	0
male	gomv_A	11.96071073394971	0
male	gomv_B	8.285568922069595	0
male	gomv_C	10.074207873459645	0
male	gomv_D	6.5357232628347885	0
female	guss_A	0.0016124472639046006	0.006900316610260056
female	guss_B	5.520268101671501e-4	0.018339525595982918
female	guss_C	7.734233748530433e-4	0
female	guss_D	0.0020211834088913715	0
male	hayt_A	10.66281310219536	0
male	hayt_B	6.505734344279506	0
male	hayt_C	6.849459379992288	0
male	hayt_D	4.036634905641037	0
female	hehd_A	0.003165549741850687	0
female	hehd_B	0.001174083115361881	0
female	hehd_C	0.003109237870667762	0
female	hehd_D	0.0025708644427535317	0.00670115032299329
male	heja_A	9.353617232725343	0
male	heja_B	6.368423873193257	0
male	heja_C	7.908626139614206	0
male	heja_D	4.4937268782637805	0
male	hiaf_A	10.71815259109946	0
male	hiaf_B	7.421495280092054	0
male	hiaf_C	9.42445735308383	0
male	hiaf_D	5.030283243623674	0
male	hikj_A	12.188086831128073	0
male	hikj_B	7.213004592393177	0
male	hikj_C	7.687285438176312	0
male	hikj_D	4.4675750085474695	0
female	huls_A	0.004359245214514249	0
female	huls_B	0.0019121305554895018	0
female	huls_C	0.0013672245987675442	0
female	huls_D	8.432107223820185e-4	0
female	iasn_A	0.003397073966147275	0.8715157195926958
female	iasn_B	0.0035709208243763202	0.7359275621513099
female	iasn_C	0.0066736805456546556	1.5850699207711594
female	iasn_D	0.0026351809004587054	1.0708716844353967
female	ieki_A	7.416996312854884e-4	0
female	ieki_B	7.685546415722485e-4	0
female	ieki_C	0.004977993993204715	0
female	ieki_D	0.004952803283176474	0
female	iicq_A	0	0
female	iicq_B	0	0
female	iicq_C	6.809468137139706e-4	0
female	iicq_D	0	0
male	iill_A	9.722456778915628	0
male	iill_B	6.215401116079276	0
male	iill_C	8.187729053658197	0
male	iill_D	4.674132109290724	0
male	iisa_A	9.79130760582706	0
male	iisa_B	6.806328829232059	0
male	iisa_C	6.389698679050282	0
male	iisa_D	4.031767900722114	0
female	jorr_A	0	0
female	jorr_B	0	0
female	jorr_C	0	0
female	jorr_D	4.056235396847677e-4	0
female	joxm_A	0.002647210388241882	0
female	joxm_B	0.0012571923071952186	0
female	joxm_C	5.612563558233176e-4	0
female	joxm_D	0	0
male	kaks_A	9.820198634355098	0
male	kaks_B	6.6534137205493344	0
male	kaks_C	6.979373798452305	0
male	kaks_D	4.092022130197356	0
male	kolf_A	10.348604759161159	0
male	kolf_B	8.028621822952232	0
male	kolf_C	9.042240867853463	0
male	kolf_D	5.999383514493213	0
male	kuxp_A	10.423168785504688	0
male	kuxp_B	6.770904270233738	0
male	kuxp_C	8.353972811035772	0
male	kuxp_D	4.700612139870999	0
male	liun_A	12.430859448888926	0
male	liun_B	8.750493112815471	0
male	liun_C	7.58696853210139	0
male	liun_D	5.715577071258346	0
male	meqo_A	8.914561656277213	0
male	meqo_B	6.5540023018584375	0
male	meqo_C	6.618409094411478	0
male	meqo_D	4.441521773680689	0
male	nemb_A	9.252783225360659	0
male	nemb_B	5.662205604411	0
male	nemb_C	6.967872403991855	0
male	nemb_D	4.4454299618509	0
female	nibo_A	4.3995725472644956e-4	0
female	nibo_B	0	0
female	nibo_C	0	0
female	nibo_D	0.0013783785640941227	0.03052847976653415
female	nukw_A	0	0
female	nukw_B	0.00258198573812755	0
female	nukw_C	0.0021725023107247833	0
female	nukw_D	0.0026711876464418746	0
male	nusw_A	11.42948865849077	0.018583950828691354
male	nusw_B	9.53649489641785	0
male	nusw_C	10.186568326195019	0
male	nusw_D	7.10256923587713	0
female	oapg_A	0.022129703913854566	0
female	oapg_B	0.0024289706279746305	0
female	oapg_C	8.814434987839548e-4	0
female	oapg_D	6.166925744270807e-4	0
male	oarz_A_2	12.506185925519723	0
male	oarz_B_2	9.395218694826879	0
male	oarz_C_2	8.478863518050314	0
male	oarz_D_2	5.543733618825363	0
male	oefg_A	10.87555107713155	0
male	oefg_B	6.785634314362896	0
male	oefg_C	8.45262588685807	0
male	oefg_D	4.852429812802711	0
male	oeoo_A	11.376371370790837	0
male	oeoo_B	8.186397638638498	0
male	oeoo_C	7.674341974435668	0
male	oeoo_D	5.407936948949492	0
male	oevr_A	9.343552785118817	0
male	oevr_B	8.060621093214857	0
male	oevr_C	8.819643796890169	0
male	oevr_D	7.1883101616080785	0.0063639428478233255
female	oomz_A	0.0016575047410263342	0
female	oomz_B	0.0032344186122469244	0
female	oomz_C	0.0019286782751797387	0
female	oomz_D	0.00778478391881662	0
male	ougl_A	14.99043151761288	0
male	ougl_B	10.465778895025847	0
male	ougl_C	12.747961594417019	0
male	ougl_D	9.37219792206663	0
female	pahc_A	0.0030746216075213505	14.799789030760449
female	pahc_B	0	5.50094233100648
female	pahc_C	5.295440534047819e-4	8.303396100912769
female	pahc_D	0	5.453755197467319
male	pamv_A	9.443594115171136	0
male	pamv_B	6.107652179433675	0
male	pamv_C	7.9163958743292	0
male	pamv_D	4.260644027627463	0
female	pelm_A	5.997207634180366e-4	0.0405335611002808
female	pelm_B	0.003301124363956526	0.031505145322951546
female	pelm_C	0.0031220474071434728	0
female	pelm_D	3.9042223102513275e-4	0
male	peop_A	14.157984163999872	0
male	peop_B	9.728402868643721	0
male	peop_C	9.784223426262914	0.013289369194404814
male	peop_D	8.11724517054835	0
female	podx_A	0.0070120724179483455	0.11711271322297458
female	podx_B	0	0.03246897601476734
female	podx_C	0.009770078989982979	0.09270150016708117
female	podx_D	0.011915311034328257	0.014041314614614313
female	qanu_A	0.005893349328027524	0
female	qanu_B	0.003559914554226182	0
female	qanu_C	0.0015240271891309603	0
female	qanu_D	0.006091909955002667	0
female	qimz_A	0.008716924643479862	0
female	qimz_B	0.002274485088479772	0
female	qimz_C	0.0012938817759069626	0
female	qimz_D	0	0
male	qolg_A	9.697014578860024	0
male	qolg_B	7.3721441128592895	0
male	qolg_C	8.257751834724258	0.006172923454717991
male	qolg_D	5.206311122729449	0
female	ruyv_A	0	0
female	ruyv_B	0	0
female	ruyv_C	3.67354268749831e-4	0
female	ruyv_D	0.0012175237271353917	0
female	sojd_A	6.092500220052121e-4	26.018797398072337
female	sojd_B	2.6328476082839944e-4	15.196699248255975
female	sojd_C	0.004836109727564477	17.942824131292856
female	sojd_D	0.004149704917209331	12.93337484839665
male	sukz_A	10.087399962612324	0
male	sukz_B	7.52726429986489	0
male	sukz_C	8.82757110729136	0
male	sukz_D	4.694206402487011	0
female	uimo_A	0	0
female	uimo_B	0.016075466963523695	0
female	uimo_C	9.607506386744523e-4	0
female	uimo_D	6.937042174056425e-4	0
female	vass_A	0.0038026355679286524	4.038933183168035
female	vass_B	0.0013741928199367279	2.5751865186470555
female	vass_C	0	2.707045427298191
female	vass_D	0.0059260735870198394	1.3459862557715454
female	veqz_A	0	0
female	veqz_B	0	0
female	veqz_C	8.629209014161472e-4	0
female	veqz_D	9.209392531275204e-4	0
female	voas_A	0.005084365135022941	0
female	voas_B	7.306166440895976e-4	0
female	voas_C	7.070874961322793e-4	0
female	voas_D	3.584351988306641e-4	0
male	vorx_A	11.657813192858308	0
male	vorx_B	7.620957737067453	0
male	vorx_C	7.489434787715818	0
male	vorx_D	4.747629854750808	0
female	wibj_A	0.002715837615316362	0.33863232119821796
female	wibj_B	0	0.2716948122569892
female	wibj_C	0.0024563851182900272	0.33418795154115644
female	wibj_D	0.0010658771978140147	0.17841919198007714
female	xucm_A	4.953357439479704e-4	0
female	xucm_B	0.002719291921433086	0
female	xucm_C	2.7772353922913884e-4	0.00750824365804639
female	xucm_D	0	0
male	xugn_A	10.906512570281402	0
male	xugn_B	7.168322781393032	0
male	xugn_C	8.444022470697776	0
male	xugn_D	4.8419549322860655	0
male	yemz_A	9.30955362178222	0
male	yemz_B	6.533156618818734	0
male	yemz_C	6.974207643307881	0
male	yemz_D	3.614611451201003	0
male	yuze_A	12.03550588746916	0
male	yuze_B	8.130762310680026	0
male	yuze_C	8.174535397873182	0
male	yuze_D	4.747759350633508	0
female	zaui_A	0	0
female	zaui_B	0.0023542413432020657	0
female	zaui_C	2.73299110829025e-4	0
female	zaui_D	5.264948829285116e-4	0
male	zisa_A	11.593986319478502	0
male	zisa_B	6.918615798062295	0
male	zisa_C	7.45207614664395	0
male	zisa_D	4.294471136442565	0
male	zuta_A	12.48085935492748	0
male	zuta_B	8.819316579262095	0
male	zuta_C	9.700864005281822	0
male	zuta_D	5.447951400102531	0
