PROB_DIST	0.000000	0.100000	5234749
PROB_DIST	0.100000	0.200000	9204495
PROB_DIST	0.200000	0.300000	13843933
PROB_DIST	0.300000	0.400000	19860656
PROB_DIST	0.400000	0.500000	45118163
PROB_DIST	0.500000	0.600000	5034968
PROB_DIST	0.600000	0.700000	4644965
PROB_DIST	0.700000	0.800000	3965878
PROB_DIST	0.800000	0.900000	2548955
PROB_DIST	0.900000	1.000000	811121
